##;ONE;##
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;-0.12839;2.686096;0.4137284;0.9381613;0.1189435;0.05575752;-0.3203077;-0.08603495;2.755337;0.409995;0.5091157;0.3932937;-0.2018774;-0.7384897;-0.06616718;2.778122;0.4222369;0.3905812;0.498698;0.01216038;-0.7736918;-0.05400016;2.787102;0.4411587;0.3905812;0.498698;0.01216038;-0.7736918;-0.03626737;2.729565;0.4039806;0.7786342;0.5416067;0.1268216;-0.2903573;-0.02060407;2.7612;0.4250214;0.6351755;0.7038261;0.1905032;-0.2547348;-0.02203854;2.779255;0.4386265;0.5371835;0.7805007;0.2233518;-0.228838;-0.02749629;2.791885;0.4488713;0.5371835;0.7805007;0.2233518;-0.228838;-0.03692287;2.71682;0.4216051;0.8075696;0.5015658;0.227837;-0.2106019;-0.0190465;2.749302;0.4479503;0.6385098;0.7093862;0.2674423;-0.1324799;-0.0230862;2.771862;0.4622568;-0.007501096;0.9578316;0.2668449;0.1062825;-0.04272471;2.772713;0.4580852;-0.007501096;0.9578316;0.2668449;0.1062825;-0.0438321;2.703644;0.4378285;0.8258607;0.4523579;0.291825;-0.1678236;-0.02611012;2.73101;0.4645469;0.6384788;0.6982912;0.3184875;-0.05744706;-0.03077128;2.753391;0.4772912;0.2583022;0.9130298;0.2967721;0.1076254;-0.04809641;2.764393;0.4764035;0.2583022;0.9130298;0.2967721;0.1076254;-0.05261361;2.692322;0.4530362;0.839266;0.4174351;0.3394344;-0.07851569;-0.03829788;2.714333;0.4746358;0.6465203;0.6873999;0.3262507;0.05525867;-0.04123252;2.731518;0.4810635;0.3744722;0.8674091;0.2766974;0.1755303;-0.05219971;2.743965;0.479442;0.3744722;0.8674091;0.2766974;0.1755303;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
???Right;invalid_hand;
